satellite_name,norad_id,satellite_id,operation_id,operation_name,scopes,current_status,catalog_status,evidence_at,status_source,modulation,protocols,uplink_availability,uplink_low_hz,uplink_high_hz,downlink_low_hz,downlink_high_hz,downlink_band,occupied_bandwidth_hz,necessary_bandwidth_hz,passband_width_hz,symbol_rate_baud,data_rate_bps,review_required,source_url,source_updated_at,superseded_by
INNOCUBE,62616,IMIN-5614-5566-5816-9152,satnogs:DRVUgC6CEaAhnpMEQSExRA,Mode U SSTV (Scottie DX),image_downlink,unknown,inactive,,,,SSTV,unknown,,,437020000.0,437020000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-10-17T15:20:51.240246Z,
ION SCV-004,50993,EAHI-9090-2555-3685-8378,satnogs:jTTswDjGdQUiFSxA4twJMC,Mode U - FSK 1k2 AX.100,data_downlink,unknown,active,,,FSK,,unknown,,,437515000.0,437515000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-05-11T09:37:58.056237Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:S8bCq8J44SJffrw5p4eZuz,CW Soyuz-TM and Progress M1 beacon,beacon,unknown,active,,,FM,,unknown,,,922750000.0,922750000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-08-23T10:47:21.861252Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:dPuSJJPpqqMuFTGNBLw77u,IORS Telemetry,telemetry,unknown,active,,,FSK,,unknown,,,437800000.0,437800000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2020-09-15T19:59:24.746266Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:UF4uKmHyfQPYUWfuCzsuUp,Mode PD120 FRAM2 Ham ISS simulation,image_downlink,unknown,inactive,,,,SSTV,unknown,,,437550000.0,437550000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-02-17T23:02:09.569094Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:iyfxHeiEWTiCatrAXcLifM,Mode S - HamTV DVB-S,digital_television,unknown,active,2026-09-20T16:00:00+00:00,https://www.amsat.org/status/,QPSK,DVB-S,downlink_only,,,2395000000.0,2395000000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-04-05T08:02:18.684858Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:T9RW3kVtzUxiyS4dBSGQh7,Mode S1,downlink_audio,unknown,active,,,FM,,unknown,,,2425000000.0,2425000000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-01-01T16:24:22.743834Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:gBKr42hu58SybTLaF98kjn,Mode U - Imaging,image_downlink,unknown,inactive,,,,SSTV,unknown,,,437800000.0,437800000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-02-24T22:30:43.778606Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:kGUAAw2FAT8MJ7cxCEUZJ5,Mode U - Possibly Voice,downlink_audio,unknown,active,,,FM,,unknown,,,435400000.0,435400000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-06-06T19:52:07.352453Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:8qgr8X9wKAwb9BwA6uZYqX,Mode U - SSTV,image_downlink,unknown,active,,,,SSTV,unknown,,,437800000.0,437800000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-12-26T16:24:47.540875Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:bSPmbvvAavnj9XHMim8yEc,Mode U - SSTV - Robot-36,image_downlink,unknown,active,,,,SSTV,unknown,,,437550000.0,437550000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-05-07T23:47:31.052011Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:yPvKr7jdJZLHsHukp8dDQF,Mode U APRS Digi,two_way_data,unknown,inactive,,,AFSK,APRS,documented_uplink_access_unknown,437550000.0,,437550000.0,,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T13:28:28.122540Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:cjQ8LkcsshNpAvTEAGkU3X,Mode U APRS test,two_way_data,active,active,2026-09-24T19:16:00+00:00,https://www.amsat.org/status/,AFSK,APRS,documented_uplink_access_unknown,437825000.0,,437825000.0,,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-02-24T15:14:14.178342Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:yMufCB474YJ4YRdDepfMUk,Mode U/V FM Voice,two_way_voice,unknown,inactive,,,FM,,documented_uplink_access_unknown,437800000.0,,145800000.0,,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2022-08-16T13:28:17.879999Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:ZJxCeQmih9zDfYNVrB4wRN,Mode V APRS,two_way_data,unknown,active,2026-09-22T16:00:00+00:00,https://www.amsat.org/status/,AFSK,APRS,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T08:49:33.586159Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:qW5N27QuSrN2JMasbNiUhR,Mode V Imaging,image_downlink,unknown,active,,,,SSTV,unknown,,,145800000.0,145800000.0,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-10-02T07:54:48.115415Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:eozSf5mKyzNxoascs8V4bV,Mode V/U FM - Voice Repeater CTCSS 67.0 Hz,two_way_voice,active,active,2026-09-24T22:16:00+00:00,https://www.amsat.org/status/,FM,,documented_uplink_access_unknown,145990000.0,,437800000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-07-02T07:57:46.303644Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:4Yp5mRhdNPURqAuVn77NMk,Mode V/V APRS,two_way_data,unknown,inactive,,,AFSK,APRS,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2020-09-15T19:55:47.759547Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:pQRPwTWqQr7unDav5Mz4pG,Mode V/V FM (crew R1),two_way_voice,unknown,active,,,FM,,documented_uplink_access_unknown,145200000.0,,145800000.0,,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T08:49:41.562574Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:PjfcFc4PZ8M8n3thuyA6x9,Mode V/V FM (crew R2+3),two_way_voice,unknown,active,,,FM,,documented_uplink_access_unknown,144490000.0,,145800000.0,,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T08:49:47.011031Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:e3T8v6U7hBhSTTDsGjd7ZD,Mystery transmitter 137.6257MHz,beacon,unknown,active,,,CW,,unknown,,,137625700.0,137625700.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2020-03-19T16:41:06.776790Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:WcPXvbPj46QYmnjGuaHPh3,Regul,beacon,unknown,active,,,CW,,unknown,,,922763000.0,922763000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-08-23T10:54:20.557852Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:xHu5MSMute88ReidipFupe,TEMP Off-Frequency SSTV,image_downlink,unknown,inactive,,,,SSTV,unknown,,,145480000.0,145480000.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T10:00:49.379471Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:ZmxED2vRmJR3LnsgfARLsd,Tanusha FM,downlink_audio,unknown,inactive,,,FM,,unknown,,,437050000.0,437050000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T10:21:44.387049Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:4ACt6xLkArN9jyBMVmY6Bm,Tomsk-TPU-120,downlink_audio,unknown,inactive,,,FM,,unknown,,,437023000.0,437023000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-16T10:21:44.389666Z,
ISS,25544,XSKZ-5603-1870-9019-3066,satnogs:UuSpaHpPZF2hwvSzXXmyjy,UHF School Contact Downlink (Backup During SSTV event),image_downlink,unknown,inactive,,,FM,SSTV,unknown,,,437525000.0,437525000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-06-27T19:12:30.381829Z,
ISTSAT-1,60238,VFKG-4740-7583-8424-4286,satnogs:fTp2tUDzeGEBW92867CdZD,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,145895000.0,145895000.0,VHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-10T08:32:38.081012Z,
ISTSAT-1,60238,VFKG-4740-7583-8424-4286,satnogs:XHnnqeuv8pDg9fxhHgGzYn,Mode V - AFSK1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,145895000.0,145895000.0,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-08-17T00:42:46.196391Z,
ITAMSAT,22826,NRSU-5773-9133-8545-6426,satnogs:QGvTCQfY3a4iLd7vrKxxjf,1k2 BPSK TLM,telemetry,unknown,inactive,,,BPSK,,unknown,,,435860000.0,435860000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-04-08T10:49:12.844345Z,
ITAMSAT,22826,NRSU-5773-9133-8545-6426,satnogs:EqJ7V2tkuFDPF4YqKGRxvg,BPSK CW carrier,beacon,unknown,active,,,BPSK,,unknown,,,435772000.0,435772000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-04-08T10:47:38.142180Z,
ITAMSAT,22826,NRSU-5773-9133-8545-6426,satnogs:DPbU8Gqv7mD3n6YFTrMFYa,Mode JD,data_downlink,unknown,inactive,,,BPSK,,unknown,,,437822000.0,437822000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-15T17:06:53.978141Z,
ITASAT 1,43786,FDZF-3106-8767-3766-2200,satnogs:QFsrANRuJGru3tQy87JcNM,BPSK14k4,data_downlink,unknown,active,,,BPSK,,unknown,,,2400150000.0,2400150000.0,UHF,,,,14400.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-07-11T07:33:35.408615Z,
ITASAT 1,43786,FDZF-3106-8767-3766-2200,satnogs:Mhtbkk6uei97oKEmLkGLBm,BPSK1k2 AX.25 TLM,telemetry,unknown,active,,,BPSK,AX.25,unknown,,,145860000.0,145860000.0,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-07-11T07:34:02.167643Z,
ITUPSAT 1,35935,FMZT-1887-7286-8009-2095,satnogs:WjSuDmnkX32dASG7NqajhU,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437325000.0,437325000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-27T19:32:20.885528Z,
ITUPSAT 1,35935,FMZT-1887-7286-8009-2095,satnogs:r6mypHqFn5e2M2gadzsPx3,GFSK Telemetry,telemetry,unknown,active,,,GFSK,,unknown,,,437325000.0,437325000.0,UHF,,,,19200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
ITUPSAT 1,35935,FMZT-1887-7286-8009-2095,satnogs:dJh7FWnBCfAg4ny2qqxabN,GMSK Telemetry Drifted,telemetry,unknown,active,,,GFSK,,unknown,,,437322500.0,437322500.0,UHF,,,,19200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-12-10T10:10:01.409790Z,
InnoSat16,64878,UBWS-4293-1234-8994-1295,satnogs:Pq7XceN9ka3DwBYDumMiZ9,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,435830000.0,435830000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:03:34.380869Z,
InnoSat3,64894,VCOU-5138-4852-6587-2660,satnogs:Nh9Kp45cR9Q9EMgCYAhhsE,Mode U - GFSK9k6 - AX.25 Beacon and Ham Payload (Geoscan framing),beacon,unknown,active,,,GFSK,AX.25,unknown,,,436436000.0,436436000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-08-07T09:04:35.575548Z,
Ionosfera-M №1,61735,NIAX-2133-1044-8158-9670,satnogs:ZgHN4dXgY2zXvbx5fcRkfw,MAYAK (150 MHz),beacon,unknown,active,,,CW,,unknown,,,149970000.0,149970000.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-27T07:49:29.904258Z,
Ionosfera-M №1,61735,NIAX-2133-1044-8158-9670,satnogs:Kk84cS38FYpPvZ7u2RcLKs,MAYAK (400 MHz),beacon,unknown,active,,,CW,,unknown,,,399920000.0,399920000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-27T07:43:25.527202Z,
Ionosfera-M №2,61736,CDZX-7764-5634-8776-5665,satnogs:ZyQ8hfoEk5cy7R3KQCx92Z,MAYAK (150 MHz),beacon,unknown,active,,,CW,,unknown,,,149970000.0,149970000.0,VHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-27T07:49:04.018999Z,
Ionosfera-M №2,61736,CDZX-7764-5634-8776-5665,satnogs:i9KaJxYQYAQoaYZoqFiX5Z,MAYAK (400MHz),beacon,unknown,active,,,CW,,unknown,,,399919000.0,399919000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-02-07T18:33:16.906737Z,
JACK-002,68417,KXEN-6599-9366-4098-3918,satnogs:LsNURqKhK3hujpzoCtCWzL,Mode U - FSK9k6 - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,436300000.0,436300000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-03-30T02:02:33.314831Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:jpyxcaQVwEu8N8yavBfFXV,Mode U - BPSK9k6 Beacon,beacon,unknown,active,,,BPSK,,unknown,,,435075000.0,435075000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-17T17:34:30.740821Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:KpdmqiRhfrCBre2cjAe4Ch,Mode U - CW,beacon,unknown,active,,,CW,,unknown,,,435175000.0,435175000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-26T13:50:02.228913Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:fc6fG9m4FmqJ2hYCeekiTs,Mode U - SSTV,image_downlink,unknown,active,,,,SSTV,unknown,,,435175000.0,435175000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-25T12:03:18.499507Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:9wrr6yeZFwcm7MZRgL78V9,Mode U - Telemetry,telemetry,unknown,active,,,BPSK,,unknown,,,435500000.0,435500000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-25T12:03:00.199449Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:4jN5HQM6c9rjJHMHTToppE,Mode V/U - Digipeater,two_way_data,unknown,active,,,FM,,documented_uplink_access_unknown,145950000.0,,435175000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-17T17:33:10.108851Z,
JAMX01,98248,FHBV-2936-6768-6010-3809,satnogs:SDQR2pBJiR7nXjdBUASukw,Mode V/U - FM Transceiver,two_way_voice,unknown,active,,,FM,,documented_uplink_access_unknown,145950000.0,,435500000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-08-25T12:02:38.341122Z,
JAS-2,24278,XTKP-9404-9174-4088-2406,satnogs:Zqa2ebzyRRBffvwkLnjTVc,Mode U CW Beacon,beacon,unknown,active,,,CW,,unknown,,,435795000.0,435795000.0,UHF,,,,12.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-05-27T21:54:35.808394Z,
JAS-2,24278,XTKP-9404-9174-4088-2406,satnogs:J69tNga2yUACngU6T85Buk,Mode U Digitalker,downlink_audio,unknown,active,,,FM,,unknown,,,435910000.0,435910000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-15T20:14:54.189909Z,
JAS-2,24278,XTKP-9404-9174-4088-2406,satnogs:t2ffeMh8FNf979UMF7kGaV,Mode V/U Linear Transponder,two_way_voice,active,active,2026-09-24T22:31:00+00:00,https://www.amsat.org/status/,USB,,documented_uplink_access_unknown,145900000.0,146000000.0,435800000.0,435900000.0,UHF,,,100000.0,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-06-15T20:14:54.191666Z,
JINJUSat-1B,63210,OIRQ-4478-3940-2632-7996,satnogs:HHEHdSazCBZ4CPZhAMNkzj,Mode U - BPSK9k6 - AX.25 G3RUH - Telemetry,telemetry,unknown,active,,,BPSK,AX.25,unknown,,,435185000.0,435185000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2025-03-14T09:42:27.638824Z,
JUGNU,37839,OXEU-3062-3001-4128-0233,satnogs:NMbzCvfQ2cfTf4XUbDKe5A,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437275000.0,437275000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
JUGNU,37839,OXEU-3062-3001-4128-0233,satnogs:KXTiVXsz8GnSZrfQU4yTnM,TLM,telemetry,unknown,active,,,FSK,,unknown,,,437505000.0,437505000.0,UHF,,,,2400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2019-04-18T05:39:53.343316Z,
JY1Sat,43803,KLYF-4722-0218-1441-3015,satnogs:ocoEf6MEZtiZgvEWSWsqtY,BPSK1k2 TLM,telemetry,unknown,active,,,BPSK,,unknown,,,145840000.0,145840000.0,VHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2020-10-18T16:18:40.561749Z,
JY1Sat,43803,KLYF-4722-0218-1441-3015,satnogs:gWivxT7RmBwKK8WbVy6ucF,U/V CW Transponder,beacon,unknown,active,,,CW,,documented_uplink_access_unknown,435100000.0,435120000.0,145855000.0,145875000.0,VHF,,,20000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2025-04-05T10:58:29.881452Z,
JY1Sat,43803,KLYF-4722-0218-1441-3015,satnogs:Epf9JK4hvNEAYuW49JiHtB,U/V SSB Transponder,two_way_voice,active,active,2026-09-24T20:31:00+00:00,https://www.amsat.org/status/,USB,,documented_uplink_access_unknown,435100000.0,435120000.0,145855000.0,145875000.0,VHF,,,20000.0,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-06-27T19:34:23.308832Z,
K2SAT,99913,MKYL-1174-0802-7826-9086,satnogs:vyrpLh6J6Ngis62eCVrjeN,BPSK1k2 AX.25 TLM,telemetry,unknown,active,,,BPSK,AX.25,unknown,,,435835000.0,435835000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-12-13T08:55:40.283485Z,
K2SAT,99913,MKYL-1174-0802-7826-9086,satnogs:87ZFz2MCDeVpbYKWhXEXUC,QPSK 250kbps,data_downlink,unknown,active,,,QPSK,,unknown,,,2404000000.0,2404000000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-12-13T08:56:04.401597Z,
K2SAT,99913,MKYL-1174-0802-7826-9086,satnogs:qG4gHh4HMbBRJ7btnfqyrS,V/U FM Repeater,two_way_voice,unknown,active,,,FM,,documented_uplink_access_unknown,145980000.0,,436225000.0,,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-12-13T08:56:33.821097Z,
KKS-1,33499,BFDT-9094-9258-2665-0692,satnogs:MquDcKUEW6mR3VP3M2vAdQ,CW Beacon,beacon,unknown,active,,,CW,,unknown,,,437385000.0,437385000.0,UHF,,,,15.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-04-08T07:36:46.433203Z,
KKS-1,33499,BFDT-9094-9258-2665-0692,satnogs:ZkQJidFbx97FBARSxybeyh,Mode U MSG,data_downlink,unknown,active,,,AFSK,,unknown,,,437445000.0,437445000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-04-08T07:36:54.066574Z,
KNACKSAT-2,67683,SCWJ-8858-4107-1493-6553,satnogs:JR28wAEjmpuDQ4FrPWAiwf,Mode V/V - FSK9k6 - Digipeater - AX.25 G3RUH,two_way_data,active,active,2026-09-24T16:16:00+00:00,https://www.amsat.org/status/,FSK,AX.25,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-01-31T11:51:11.869706Z,
KOSEN-1,49402,NJBJ-3838-9654-0508-8247,satnogs:YcezEz4dXU5uTwzYEFFrtk,Mode HF/U - Onboard SDR,two_way_data,unknown,active,,,AFSK,,documented_uplink_access_unknown,21125000.0,21150000.0,435525000.0,435525000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-09-30T18:19:40.605018Z,
KOSEN-1,49402,NJBJ-3838-9654-0508-8247,satnogs:BgMkdvUy8oDishD94vBFcb,Mode U - AFSK1k2,data_downlink,unknown,active,,,AFSK,,unknown,,,435525000.0,435525000.0,UHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-09-30T20:47:37.401289Z,
KOSEN-1,49402,NJBJ-3838-9654-0508-8247,satnogs:8qsv5m7tUfr45SJGb6LuNS,Mode U - CW Beacon,beacon,unknown,active,,,CW,,unknown,,,435525000.0,435525000.0,UHF,,,,18.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-10-07T18:22:18.556223Z,
KOSEN-1,49402,NJBJ-3838-9654-0508-8247,satnogs:WC7uDquKD2oZRTL6GdvMyy,Mode U - GMSK9k6,data_downlink,unknown,active,,,GMSK,,unknown,,,435525000.0,435525000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2021-09-30T20:48:25.382017Z,
KOSTKA,98395,PCVZ-1444-3446-1456-5852,satnogs:nPPib2bitRKHSXBPwNMfbQ,KOSTKA UHF AX.25,data_downlink,unknown,active,,,GFSK,AX.25,unknown,,,436870000.0,436870000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-04-16T18:26:16.951862Z,
KOSTKA,98395,PCVZ-1444-3446-1456-5852,satnogs:Kzoz4XGHwNxuLTpGs45ezT,KOSTKA UHF CW,beacon,unknown,active,,,CW,,unknown,,,436870000.0,436870000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2026-07-06T16:40:33.237790Z,
KOSTKA,98395,PCVZ-1444-3446-1456-5852,satnogs:DQ7Fk97phKUaue9dra9pHQ,KOSTKA UHF Digipeater,two_way_data,unknown,active,,,GFSK,,documented_uplink_access_unknown,436870000.0,,436870000.0,,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-06-28T13:39:41.936999Z,
KOYO,98273,YZNT-7399-1272-5956-2962,satnogs:9srrjnRRsgYngn8AiSUy9P,Mode V/V - AFSK1k2 - Digipeater - AX.25,two_way_data,unknown,active,,,AFSK,AX.25,documented_uplink_access_unknown,145825000.0,,145825000.0,,VHF,,,,1200.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-07-07T15:58:52.409973Z,
KUbeSat-1,98888,WTDL-4873-1107-9862-4396,satnogs:igTat2GSZjT2yZybGvu5XD,Mode U - GMSK9k6,data_downlink,unknown,active,,,GMSK,,unknown,,,437085000.0,437085000.0,UHF,,,,9600.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2024-07-01T19:42:57.675907Z,
Kanyini,60556,FAWS-4397-4381-8570-0757,satnogs:L3uavzbndcXKS2JkNaG5JG,Apogee TT&C Beacon,beacon,unknown,active,,,FSK,,unknown,,,400500000.0,400500000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-06-22T07:09:17.838478Z,
Kosar,61769,PZTP-7474-2420-2319-0048,satnogs:TiALFWb6aFkMtQRqm2YuuM,Mode U - FSK9k6 - Transmitter,data_downlink,unknown,active,,,FSK,,unknown,,,436750000.0,436750000.0,UHF,,,,9600.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-12-03T23:55:06.684044Z,
Kosar,61769,PZTP-7474-2420-2319-0048,satnogs:Qs36RUmG6mxSZEtbLzfchh,Mode U - Transmitter 2,data_downlink,unknown,active,,,FSK,,unknown,,,436740000.0,436740000.0,UHF,,,,38400.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2024-11-12T13:19:20.194035Z,
Kosar 1.5,67264,YHPF-2223-3310-4034-1636,satnogs:JDrLDArcyZBTan4yN6ESk3,"LoRa (SF 8, BW 125)",data_downlink,unknown,active,,,LoRa,LoRa,unknown,,,436100000.0,436100000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2026-01-09T22:11:12.402992Z,
KuwaitSat-1,99225,UIOI-1341-4569-4790-3695,satnogs:XsbpHJNUMmxbk3whPkJ8PY,Mode U - TLM,telemetry,unknown,active,,,FM,,unknown,,,436980000.0,436980000.0,UHF,,,,,,False,https://db.satnogs.org/api/transmitters/?format=json,2023-02-13T18:39:33.533591Z,
KuzGTU-1,57217,IAID-3852-6397-8056-8089,satnogs:TppBmrNUoudprjLLktfcC2,Mode U - GMSK 4k8 (USP FEC) TLM,telemetry,unknown,active,,,GMSK,,unknown,,,437100000.0,437100000.0,UHF,,,,4800.0,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-06-04T08:29:54.602567Z,
LAPAN-A1,29709,EFTT-0211-2244-5217-1489,satnogs:TG6yYqbxf6GBHwGHwwHKTb,Mode U1,downlink_audio,unknown,active,,,FM,,unknown,,,436075000.0,436075000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-09-08T14:22:19.399411Z,
LAPAN-A1,29709,EFTT-0211-2244-5217-1489,satnogs:ChtsDVc3eiNmKT3YF8V5fM,Mode U2,downlink_audio,unknown,active,,,FM,,unknown,,,437325000.0,437325000.0,UHF,,,,,,True,https://db.satnogs.org/api/transmitters/?format=json,2023-09-08T14:22:22.961634Z,
LAPAN-A2,40931,EEIT-0315-8565-1765-1994,satnogs:UFjhPnjt4obbuMMK4icvwQ,50 mW 22 WPM,beacon,unknown,active,,,CW,,unknown,,,145825000.0,145825000.0,VHF,,,,22.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2022-07-03T08:31:19.596858Z,
LAPAN-A2,40931,EEIT-0315-8565-1765-1994,satnogs:WJmmGFBv75YH2JUR2RaHBN,AFSK1K2 TLM,telemetry,unknown,active,,,AFSK,,unknown,,,437425000.0,437425000.0,UHF,,,,1200.0,,False,https://db.satnogs.org/api/transmitters/?format=json,2021-11-07T16:16:43.042820Z,
